"","Term","Ont","N","Up","Down","P.Up","P.Down"
"GO:1904831","positive regulation of aortic smooth muscle cell differentiation","BP",2,0,0,1,1
"GO:0032100","positive regulation of appetite","BP",2,0,0,1,1
"GO:1904094","positive regulation of autophagic cell death","BP",2,0,0,1,1
"GO:1904172","positive regulation of bleb assembly","BP",2,0,0,1,1
"GO:0031550","positive regulation of brain-derived neurotrophic factor receptor signaling pathway","BP",2,0,0,1,1
"GO:0060559","positive regulation of calcidiol 1-monooxygenase activity","BP",2,0,0,1,1
"GO:1905665","positive regulation of calcium ion import across plasma membrane","BP",2,0,0,1,1
"GO:1903679","positive regulation of cap-independent translational initiation","BP",2,0,0,1,1
"GO:0051461","positive regulation of corticotropin secretion","BP",2,0,0,1,1
"GO:0051464","positive regulation of cortisol secretion","BP",2,0,0,1,1
"GO:1902261","positive regulation of delayed rectifier potassium channel activity","BP",2,0,0,1,1
"GO:2000707","positive regulation of dense core granule biogenesis","BP",2,0,0,1,1
"GO:0032298","positive regulation of DNA-templated DNA replication initiation","BP",2,0,0,1,1
"GO:1901076","positive regulation of engulfment of apoptotic cell","BP",2,0,0,1,1
"GO:0032812","positive regulation of epinephrine secretion","BP",2,0,0,1,1
"GO:0071848","positive regulation of ERK1 and ERK2 cascade via TNFSF11-mediated signaling","BP",2,0,0,1,1
"GO:0031448","positive regulation of fast-twitch skeletal muscle fiber contraction","BP",2,0,0,1,1
"GO:0071812","positive regulation of fever generation by positive regulation of prostaglandin secretion","BP",2,0,0,1,1
"GO:0032724","positive regulation of fractalkine production","BP",2,0,0,1,1
"GO:2000851","positive regulation of glucocorticoid secretion","BP",2,0,0,1,1
"GO:1904025","positive regulation of glucose catabolic process to lactate via pyruvate","BP",2,0,0,1,1
"GO:0071663","positive regulation of granzyme B production","BP",2,0,0,1,1
"GO:1905099","positive regulation of guanyl-nucleotide exchange factor activity","BP",2,0,0,1,1
"GO:0048818","positive regulation of hair follicle maturation","BP",2,0,0,1,1
"GO:2000473","positive regulation of hematopoietic stem cell migration","BP",2,0,0,1,1
"GO:1903945","positive regulation of hepatocyte apoptotic process","BP",2,0,0,1,1
"GO:0010983","positive regulation of high-density lipoprotein particle clearance","BP",2,0,0,1,1
"GO:1902466","positive regulation of histone H3-K27 trimethylation","BP",2,0,0,1,1
"GO:2001162","positive regulation of histone H3-K79 methylation","BP",2,0,0,1,1
"GO:0090265","positive regulation of immune complex clearance by monocytes and macrophages","BP",2,0,0,1,1
"GO:2000558","positive regulation of immunoglobulin production in mucosal tissue","BP",2,0,0,1,1
"GO:0033626","positive regulation of integrin activation by cell surface receptor linked signal transduction","BP",2,0,0,1,1
"GO:1904480","positive regulation of intestinal absorption","BP",2,0,0,1,1
"GO:1904731","positive regulation of intestinal lipid absorption","BP",2,0,0,1,1
"GO:1901980","positive regulation of inward rectifier potassium channel activity","BP",2,0,0,1,1
"GO:1904999","positive regulation of leukocyte adhesion to arterial endothelial cell","BP",2,0,0,1,1
"GO:0061766","positive regulation of lung blood pressure","BP",2,0,0,1,1
"GO:1905303","positive regulation of macropinocytosis","BP",2,0,0,1,1
"GO:1905033","positive regulation of membrane repolarization during cardiac muscle cell action potential","BP",2,0,0,1,1
"GO:1905026","positive regulation of membrane repolarization during ventricular cardiac muscle cell action potential","BP",2,0,0,1,1
"GO:1903490","positive regulation of mitotic cytokinesis","BP",2,0,0,1,1
"GO:1900625","positive regulation of monocyte aggregation","BP",2,0,0,1,1
"GO:1902690","positive regulation of NAD metabolic process","BP",2,0,0,1,1
"GO:1904398","positive regulation of neuromuscular junction development","BP",2,0,0,1,1
"GO:0070430","positive regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway","BP",2,0,0,1,1
"GO:0070447","positive regulation of oligodendrocyte progenitor proliferation","BP",2,0,0,1,1
"GO:1900738","positive regulation of phospholipase C-activating G protein-coupled receptor signaling pathway","BP",2,0,0,1,1
"GO:1902995","positive regulation of phospholipid efflux","BP",2,0,0,1,1
"GO:1902499","positive regulation of protein autoubiquitination","BP",2,0,0,1,1
"GO:0150032","positive regulation of protein localization to lysosome","BP",2,0,0,1,1
"GO:0060265","positive regulation of respiratory burst involved in inflammatory response","BP",2,0,0,1,1
"GO:0032106","positive regulation of response to extracellular stimulus","BP",2,0,0,1,1
"GO:0032097","positive regulation of response to food","BP",2,0,0,1,1
"GO:0032109","positive regulation of response to nutrient levels","BP",2,0,0,1,1
"GO:1905281","positive regulation of retrograde transport, endosome to Golgi","BP",2,0,0,1,1
"GO:2001108","positive regulation of Rho guanyl-nucleotide exchange factor activity","BP",2,0,0,1,1
"GO:1900149","positive regulation of Schwann cell migration","BP",2,0,0,1,1
"GO:1905046","positive regulation of Schwann cell proliferation involved in axon regeneration","BP",2,0,0,1,1
"GO:1904395","positive regulation of skeletal muscle acetylcholine-gated channel clustering","BP",2,0,0,1,1
"GO:1904674","positive regulation of somatic stem cell population maintenance","BP",2,0,0,1,1
"GO:0003099","positive regulation of the force of heart contraction by chemical signal","BP",2,0,0,1,1
"GO:1903984","positive regulation of TRAIL-activated apoptotic signaling pathway","BP",2,0,0,1,1
"GO:1901390","positive regulation of transforming growth factor beta activation","BP",2,0,0,1,1
"GO:0071264","positive regulation of translational initiation in response to starvation","BP",2,0,0,1,1
"GO:0032773","positive regulation of tyrosinase activity","BP",2,0,0,1,1
"GO:1905176","positive regulation of vascular associated smooth muscle cell dedifferentiation","BP",2,0,0,1,1
"GO:1904695","positive regulation of vascular associated smooth muscle contraction","BP",2,0,0,1,1
"GO:0046136","positive regulation of vitamin metabolic process","BP",2,0,0,1,1
"GO:1903762","positive regulation of voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization","BP",2,0,0,1,1
"GO:0048597","post-embryonic camera-type eye morphogenesis","BP",2,0,0,1,1
"GO:0035166","post-embryonic hemopoiesis","BP",2,0,0,1,1
"GO:0007497","posterior midgut development","BP",2,0,0,1,1
"GO:0021827","postnatal olfactory bulb interneuron migration","BP",2,0,0,1,1
"GO:0021740","principal sensory nucleus of trigeminal nerve development","BP",2,0,0,1,1
"GO:0042701","progesterone secretion","BP",2,0,0,1,1
"GO:0018117","protein adenylylation","BP",2,0,0,1,1
"GO:0018214","protein carboxylation","BP",2,0,0,1,1
"GO:0045041","protein import into mitochondrial intermembrane space","BP",2,0,0,1,1
"GO:1990108","protein linear deubiquitination","BP",2,0,0,1,1
"GO:1903292","protein localization to Golgi membrane","BP",2,0,0,1,1
"GO:1990044","protein localization to lipid droplet","BP",2,0,0,1,1
"GO:0036228","protein localization to nuclear inner membrane","BP",2,0,0,1,1
"GO:0106034","protein maturation by [2Fe-2S] cluster transfer","BP",2,0,0,1,1
"GO:0018175","protein nucleotidylation","BP",2,0,0,1,1
"GO:0070560","protein secretion by platelet","BP",2,0,0,1,1
"GO:0018352","protein-pyridoxal-5-phosphate linkage","BP",2,0,0,1,1
"GO:0042560","pteridine-containing compound catabolic process","BP",2,0,0,1,1
"GO:0009180","purine ribonucleoside diphosphate biosynthetic process","BP",2,0,0,1,1
"GO:0046126","pyrimidine deoxyribonucleoside biosynthetic process","BP",2,0,0,1,1
"GO:0009197","pyrimidine deoxyribonucleoside diphosphate biosynthetic process","BP",2,0,0,1,1
"GO:0009196","pyrimidine deoxyribonucleoside diphosphate metabolic process","BP",2,0,0,1,1
"GO:0009213","pyrimidine deoxyribonucleoside triphosphate catabolic process","BP",2,0,0,1,1
"GO:0009140","pyrimidine nucleoside diphosphate catabolic process","BP",2,0,0,1,1
"GO:0009195","pyrimidine ribonucleoside diphosphate catabolic process","BP",2,0,0,1,1
"GO:0062177","radial spoke assembly","BP",2,0,0,1,1
"GO:0035624","receptor transactivation","BP",2,0,0,1,1
"GO:0014056","regulation of acetylcholine secretion, neurotransmission","BP",2,0,0,1,1
"GO:2000367","regulation of acrosomal vesicle exocytosis","BP",2,0,0,1,1
"GO:1903630","regulation of aminoacyl-tRNA ligase activity","BP",2,0,0,1,1
"GO:1902256","regulation of apoptotic process involved in outflow tract morphogenesis","BP",2,0,0,1,1
"GO:2000983","regulation of ATP citrate synthase activity","BP",2,0,0,1,1
"GO:0120222","regulation of blastocyst development","BP",2,0,0,1,1
"GO:1904170","regulation of bleb assembly","BP",2,0,0,1,1
"GO:0110097","regulation of calcium import into the mitochondrion","BP",2,0,0,1,1
"GO:1901876","regulation of calcium ion binding","BP",2,0,0,1,1
"GO:1902080","regulation of calcium ion import into sarcoplasmic reticulum","BP",2,0,0,1,1
"GO:1903610","regulation of calcium-dependent ATPase activity","BP",2,0,0,1,1
"GO:1905239","regulation of canonical Wnt signaling pathway involved in osteoblast differentiation","BP",2,0,0,1,1
"GO:1903677","regulation of cap-independent translational initiation","BP",2,0,0,1,1
"GO:2000449","regulation of CD8-positive, alpha-beta T cell extravasation","BP",2,0,0,1,1
"GO:0042320","regulation of circadian sleep/wake cycle, REM sleep","BP",2,0,0,1,1
"GO:0010840","regulation of circadian sleep/wake cycle, wakefulness","BP",2,0,0,1,1
"GO:0033341","regulation of collagen binding","BP",2,0,0,1,1
"GO:0043397","regulation of corticotropin-releasing hormone secretion","BP",2,0,0,1,1
"GO:0060300","regulation of cytokine activity","BP",2,0,0,1,1
"GO:0042268","regulation of cytolysis","BP",2,0,0,1,1
"GO:1902954","regulation of early endosome to recycling endosome transport","BP",2,0,0,1,1
"GO:0031446","regulation of fast-twitch skeletal muscle fiber contraction","BP",2,0,0,1,1
"GO:0032644","regulation of fractalkine production","BP",2,0,0,1,1
"GO:0071661","regulation of granzyme B production","BP",2,0,0,1,1
"GO:1901207","regulation of heart looping","BP",2,0,0,1,1
"GO:2000471","regulation of hematopoietic stem cell migration","BP",2,0,0,1,1
"GO:1902202","regulation of hepatocyte growth factor receptor signaling pathway","BP",2,0,0,1,1
"GO:2000557","regulation of immunoglobulin production in mucosal tissue","BP",2,0,0,1,1
"GO:0032659","regulation of interleukin-16 production","BP",2,0,0,1,1
"GO:1905365","regulation of intralumenal vesicle formation","BP",2,0,0,1,1
"GO:1904438","regulation of iron ion import across plasma membrane","BP",2,0,0,1,1
"GO:0019747","regulation of isoprenoid metabolic process","BP",2,0,0,1,1
"GO:1905301","regulation of macropinocytosis","BP",2,0,0,1,1
"GO:0033025","regulation of mast cell apoptotic process","BP",2,0,0,1,1
"GO:0070666","regulation of mast cell proliferation","BP",2,0,0,1,1
"GO:1902908","regulation of melanosome transport","BP",2,0,0,1,1
"GO:1905000","regulation of membrane repolarization during atrial cardiac muscle cell action potential","BP",2,0,0,1,1
"GO:2000589","regulation of metanephric mesenchymal cell migration","BP",2,0,0,1,1
"GO:0035566","regulation of metanephros size","BP",2,0,0,1,1
"GO:1900623","regulation of monocyte aggregation","BP",2,0,0,1,1
"GO:0010796","regulation of multivesicular body size","BP",2,0,0,1,1
"GO:0014735","regulation of muscle atrophy","BP",2,0,0,1,1
"GO:0061074","regulation of neural retina development","BP",2,0,0,1,1
"GO:1902996","regulation of neurofibrillary tangle assembly","BP",2,0,0,1,1
"GO:0032899","regulation of neurotrophin production","BP",2,0,0,1,1
"GO:0032242","regulation of nucleoside transport","BP",2,0,0,1,1
"GO:2000474","regulation of opioid receptor signaling pathway","BP",2,0,0,1,1
"GO:1905162","regulation of phagosome maturation","BP",2,0,0,1,1
"GO:0010511","regulation of phosphatidylinositol biosynthetic process","BP",2,0,0,1,1
"GO:1902994","regulation of phospholipid efflux","BP",2,0,0,1,1
"GO:1902232","regulation of positive thymic T cell selection","BP",2,0,0,1,1
"GO:2000182","regulation of progesterone biosynthetic process","BP",2,0,0,1,1
"GO:0090283","regulation of protein glycosylation in Golgi","BP",2,0,0,1,1
"GO:0061083","regulation of protein refolding","BP",2,0,0,1,1
"GO:0032487","regulation of Rap protein signal transduction","BP",2,0,0,1,1
"GO:1900052","regulation of retinoic acid biosynthetic process","BP",2,0,0,1,1
"GO:2000156","regulation of retrograde vesicle-mediated transport, Golgi to ER","BP",2,0,0,1,1
"GO:1903062","regulation of reverse cholesterol transport","BP",2,0,0,1,1
"GO:0001978","regulation of systemic arterial blood pressure by carotid sinus baroreceptor feedback","BP",2,0,0,1,1
"GO:0046013","regulation of T cell homeostatic proliferation","BP",2,0,0,1,1
"GO:2000224","regulation of testosterone biosynthetic process","BP",2,0,0,1,1
"GO:0051794","regulation of timing of catagen","BP",2,0,0,1,1
"GO:0034395","regulation of transcription from RNA polymerase II promoter in response to iron","BP",2,0,0,1,1
"GO:0006447","regulation of translational initiation by iron","BP",2,0,0,1,1
"GO:0071262","regulation of translational initiation in response to starvation","BP",2,0,0,1,1
"GO:0070894","regulation of transposon integration","BP",2,0,0,1,1
"GO:0014724","regulation of twitch skeletal muscle contraction","BP",2,0,0,1,1
"GO:0032771","regulation of tyrosinase activity","BP",2,0,0,1,1
"GO:0097744","renal urate salt excretion","BP",2,0,0,1,1
"GO:0043111","replication fork arrest","BP",2,0,0,1,1
"GO:1904612","response to 2,3,7,8-tetrachlorodibenzodioxine","BP",2,0,0,1,1
"GO:1903840","response to arsenite(3-)","BP",2,0,0,1,1
"GO:1903544","response to butyrate","BP",2,0,0,1,1
"GO:0097338","response to clozapine","BP",2,0,0,1,1
"GO:1990268","response to gold nanoparticle","BP",2,0,0,1,1
"GO:0071503","response to heparin","BP",2,0,0,1,1
"GO:0033594","response to hydroxyisoflavone","BP",2,0,0,1,1
"GO:1990680","response to melanocyte-stimulating hormone","BP",2,0,0,1,1
"GO:0080184","response to phenylpropanoid","BP",2,0,0,1,1
"GO:1990637","response to prolactin","BP",2,0,0,1,1
"GO:1901355","response to rapamycin","BP",2,0,0,1,1
"GO:0097068","response to thyroxine","BP",2,0,0,1,1
"GO:1990267","response to transition metal nanoparticle","BP",2,0,0,1,1
"GO:0071725","response to triacyl bacterial lipopeptide","BP",2,0,0,1,1
"GO:0098924","retrograde trans-synaptic signaling by nitric oxide","BP",2,0,0,1,1
"GO:0098923","retrograde trans-synaptic signaling by soluble gas","BP",2,0,0,1,1
"GO:0098942","retrograde trans-synaptic signaling by trans-synaptic protein complex","BP",2,0,0,1,1
"GO:0035526","retrograde transport, plasma membrane to Golgi","BP",2,0,0,1,1
"GO:0009203","ribonucleoside triphosphate catabolic process","BP",2,0,0,1,1
"GO:0070476","rRNA (guanine-N7)-methylation","BP",2,0,0,1,1
"GO:0061107","seminal vesicle development","BP",2,0,0,1,1
"GO:0050915","sensory perception of sour taste","BP",2,0,0,1,1
"GO:0006434","seryl-tRNA aminoacylation","BP",2,0,0,1,1
"GO:0031134","sister chromatid biorientation","BP",2,0,0,1,1
"GO:0043503","skeletal muscle fiber adaptation","BP",2,0,0,1,1
"GO:0014734","skeletal muscle hypertrophy","BP",2,0,0,1,1
"GO:1902766","skeletal muscle satellite cell migration","BP",2,0,0,1,1
"GO:0021775","smoothened signaling pathway involved in ventral spinal cord interneuron specification","BP",2,0,0,1,1
"GO:0016077","sno(s)RNA catabolic process","BP",2,0,0,1,1
"GO:0000454","snoRNA guided rRNA pseudouridine synthesis","BP",2,0,0,1,1
"GO:0120049","snRNA (adenine-N6)-methylation","BP",2,0,0,1,1
"GO:0060126","somatotropin secreting cell differentiation","BP",2,0,0,1,1
"GO:0072086","specification of loop of Henle identity","BP",2,0,0,1,1
"GO:0042713","sperm ejaculation","BP",2,0,0,1,1
"GO:0030382","sperm mitochondrion organization","BP",2,0,0,1,1
"GO:0032918","spermidine acetylation","BP",2,0,0,1,1
"GO:0006597","spermine biosynthetic process","BP",2,0,0,1,1
"GO:0006668","sphinganine-1-phosphate metabolic process","BP",2,0,0,1,1
"GO:0036316","SREBP-SCAP complex retention in endoplasmic reticulum","BP",2,0,0,1,1
"GO:0021825","substrate-dependent cerebral cortex tangential migration","BP",2,0,0,1,1
"GO:0000103","sulfate assimilation","BP",2,0,0,1,1
"GO:0042271","susceptibility to natural killer cell mediated cytotoxicity","BP",2,0,0,1,1
"GO:0060370","susceptibility to T cell mediated cytotoxicity","BP",2,0,0,1,1
"GO:0099163","synaptic signaling by nitric oxide","BP",2,0,0,1,1
"GO:0035990","tendon cell differentiation","BP",2,0,0,1,1
"GO:0035992","tendon formation","BP",2,0,0,1,1
"GO:0038163","thrombopoietin-mediated signaling pathway","BP",2,0,0,1,1
"GO:0046105","thymidine biosynthetic process","BP",2,0,0,1,1
"GO:0060129","thyroid-stimulating hormone-secreting cell differentiation","BP",2,0,0,1,1
"GO:0034146","toll-like receptor 5 signaling pathway","BP",2,0,0,1,1
"GO:0034150","toll-like receptor 6 signaling pathway","BP",2,0,0,1,1
"GO:0038124","toll-like receptor TLR6:TLR2 signaling pathway","BP",2,0,0,1,1
"GO:0098629","trans-Golgi network membrane organization","BP",2,0,0,1,1
"GO:0099548","trans-synaptic signaling by nitric oxide","BP",2,0,0,1,1
"GO:0099543","trans-synaptic signaling by soluble gas","BP",2,0,0,1,1
"GO:0006391","transcription initiation from mitochondrial promoter","BP",2,0,0,1,1
"GO:0070634","transepithelial ammonium transport","BP",2,0,0,1,1
"GO:0070893","transposon integration","BP",2,0,0,1,1
"GO:0021730","trigeminal sensory nucleus development","BP",2,0,0,1,1
"GO:0006642","triglyceride mobilization","BP",2,0,0,1,1
"GO:0106004","tRNA (guanine-N7)-methylation","BP",2,0,0,1,1
"GO:0002940","tRNA N2-guanine methylation","BP",2,0,0,1,1
"GO:0002101","tRNA wobble cytosine modification","BP",2,0,0,1,1
"GO:0001806","type IV hypersensitivity","BP",2,0,0,1,1
"GO:0006437","tyrosyl-tRNA aminoacylation","BP",2,0,0,1,1
"GO:0006256","UDP catabolic process","BP",2,0,0,1,1
"GO:1990569","UDP-N-acetylglucosamine transmembrane transport","BP",2,0,0,1,1
"GO:0097274","urea homeostasis","BP",2,0,0,1,1
"GO:0006218","uridine catabolic process","BP",2,0,0,1,1
"GO:0046108","uridine metabolic process","BP",2,0,0,1,1
"GO:0034486","vacuolar transmembrane transport","BP",2,0,0,1,1
"GO:0042760","very long-chain fatty acid catabolic process","BP",2,0,0,1,1
"GO:0021649","vestibulocochlear nerve structural organization","BP",2,0,0,1,1
"GO:0019075","virus maturation","BP",2,0,0,1,1
"GO:0021524","visceral motor neuron differentiation","BP",2,0,0,1,1
"GO:0061289","Wnt signaling pathway involved in kidney development","BP",2,0,0,1,1
"GO:1901159","xylulose 5-phosphate biosynthetic process","BP",2,0,0,1,1
"GO:0051167","xylulose 5-phosphate metabolic process","BP",2,0,0,1,1
"GO:0005997","xylulose metabolic process","BP",2,0,0,1,1
"GO:0006370","7-methylguanosine mRNA capping","BP",3,0,0,1,1
"GO:0015853","adenine transport","BP",3,0,0,1,1
"GO:0007197","adenylate cyclase-inhibiting G protein-coupled acetylcholine receptor signaling pathway","BP",3,0,0,1,1
"GO:0008343","adult feeding behavior","BP",3,0,0,1,1
"GO:0006579","amino-acid betaine catabolic process","BP",3,0,0,1,1
"GO:0140157","ammonium import across plasma membrane","BP",3,0,0,1,1
"GO:0080121","AMP transport","BP",3,0,0,1,1
"GO:0035887","aortic smooth muscle cell differentiation","BP",3,0,0,1,1
"GO:0035905","ascending aorta development","BP",3,0,0,1,1
"GO:0006867","asparagine transport","BP",3,0,0,1,1
"GO:0007412","axon target recognition","BP",3,0,0,1,1
"GO:1904970","brush border assembly","BP",3,0,0,1,1
"GO:0035609","C-terminal protein deglutamylation","BP",3,0,0,1,1
"GO:1990036","calcium ion import into sarcoplasmic reticulum","BP",3,0,0,1,1
"GO:0045329","carnitine biosynthetic process","BP",3,0,0,1,1
"GO:0035781","CD86 biosynthetic process","BP",3,0,0,1,1
"GO:0061343","cell adhesion involved in heart morphogenesis","BP",3,0,0,1,1
"GO:0090678","cell dedifferentiation involved in phenotypic switching","BP",3,0,0,1,1
"GO:0071409","cellular response to cycloheximide","BP",3,0,0,1,1
"GO:0071486","cellular response to high light intensity","BP",3,0,0,1,1
"GO:0071464","cellular response to hydrostatic pressure","BP",3,0,0,1,1
"GO:0071799","cellular response to prostaglandin D stimulus","BP",3,0,0,1,1
"GO:0097360","chorionic trophoblast cell proliferation","BP",3,0,0,1,1
"GO:0044725","chromatin reprogramming in the zygote","BP",3,0,0,1,1
"GO:0034371","chylomicron remodeling","BP",3,0,0,1,1
"GO:0009631","cold acclimation","BP",3,0,0,1,1
"GO:0045054","constitutive secretory pathway","BP",3,0,0,1,1
"GO:1902426","deactivation of mitotic spindle assembly checkpoint","BP",3,0,0,1,1
"GO:0035442","dipeptide transmembrane transport","BP",3,0,0,1,1
"GO:0042938","dipeptide transport","BP",3,0,0,1,1
"GO:0110025","DNA strand resection involved in replication fork processing","BP",3,0,0,1,1
"GO:0015990","electron transport coupled proton transport","BP",3,0,0,1,1
"GO:0060971","embryonic heart tube left/right pattern formation","BP",3,0,0,1,1
"GO:0000472","endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP",3,0,0,1,1
"GO:0015988","energy coupled proton transmembrane transport, against electrochemical gradient","BP",3,0,0,1,1
"GO:0008065","establishment of blood-nerve barrier","BP",3,0,0,1,1
"GO:0045226","extracellular polysaccharide biosynthetic process","BP",3,0,0,1,1
"GO:0046379","extracellular polysaccharide metabolic process","BP",3,0,0,1,1
"GO:0006726","eye pigment biosynthetic process","BP",3,0,0,1,1
"GO:0042441","eye pigment metabolic process","BP",3,0,0,1,1
"GO:1903375","facioacoustic ganglion development","BP",3,0,0,1,1
"GO:0031443","fast-twitch skeletal muscle fiber contraction","BP",3,0,0,1,1
"GO:0042699","follicle-stimulating hormone signaling pathway","BP",3,0,0,1,1
"GO:0021759","globus pallidus development","BP",3,0,0,1,1
"GO:0006537","glutamate biosynthetic process","BP",3,0,0,1,1
"GO:1901687","glutathione derivative biosynthetic process","BP",3,0,0,1,1
"GO:1901685","glutathione derivative metabolic process","BP",3,0,0,1,1
"GO:0097037","heme export","BP",3,0,0,1,1
"GO:0038016","insulin receptor internalization","BP",3,0,0,1,1
"GO:0038156","interleukin-3-mediated signaling pathway","BP",3,0,0,1,1
"GO:0097376","interneuron axon guidance","BP",3,0,0,1,1
"GO:0070676","intralumenal vesicle formation","BP",3,0,0,1,1
"GO:1904271","L-proline import across plasma membrane","BP",3,0,0,1,1
"GO:1904555","L-proline transmembrane transport","BP",3,0,0,1,1
"GO:0006272","leading strand elongation","BP",3,0,0,1,1
"GO:0060437","lung growth","BP",3,0,0,1,1
"GO:0033023","mast cell homeostasis","BP",3,0,0,1,1
"GO:1990180","mitochondrial tRNA 3'-end processing","BP",3,0,0,1,1
"GO:0097745","mitochondrial tRNA 5'-end processing","BP",3,0,0,1,1
"GO:0071962","mitotic sister chromatid cohesion, centromeric","BP",3,0,0,1,1
"GO:0052422","modulation by host of symbiont catalytic activity","BP",3,0,0,1,1
"GO:0036071","N-glycan fucosylation","BP",3,0,0,1,1
"GO:0052403","negative regulation by host of symbiont catalytic activity","BP",3,0,0,1,1
"GO:0010693","negative regulation of alkaline phosphatase activity","BP",3,0,0,1,1
"GO:0061889","negative regulation of astrocyte activation","BP",3,0,0,1,1
"GO:1904878","negative regulation of calcium ion transmembrane transport via high voltage-gated calcium channel","BP",3,0,0,1,1
"GO:0003354","negative regulation of cilium movement","BP",3,0,0,1,1
"GO:1902020","negative regulation of cilium-dependent cell motility","BP",3,0,0,1,1
"GO:1900186","negative regulation of clathrin-dependent endocytosis","BP",3,0,0,1,1
"GO:1903912","negative regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation","BP",3,0,0,1,1
"GO:0010716","negative regulation of extracellular matrix disassembly","BP",3,0,0,1,1
"GO:1901318","negative regulation of flagellated sperm motility","BP",3,0,0,1,1
"GO:0042997","negative regulation of Golgi to plasma membrane protein transport","BP",3,0,0,1,1
"GO:0032701","negative regulation of interleukin-18 production","BP",3,0,0,1,1
"GO:0034760","negative regulation of iron ion transmembrane transport","BP",3,0,0,1,1
"GO:0034757","negative regulation of iron ion transport","BP",3,0,0,1,1
"GO:0010593","negative regulation of lamellipodium assembly","BP",3,0,0,1,1
"GO:1902227","negative regulation of macrophage colony-stimulating factor signaling pathway","BP",3,0,0,1,1
"GO:0033600","negative regulation of mammary gland epithelial cell proliferation","BP",3,0,0,1,1
"GO:0045835","negative regulation of meiotic nuclear division","BP",3,0,0,1,1
"GO:1905032","negative regulation of membrane repolarization during cardiac muscle cell action potential","BP",3,0,0,1,1
"GO:1905447","negative regulation of mitochondrial ATP synthesis coupled electron transport","BP",3,0,0,1,1
"GO:1902957","negative regulation of mitochondrial electron transport, NADH to ubiquinone","BP",3,0,0,1,1
"GO:1902109","negative regulation of mitochondrial membrane permeability involved in apoptotic process","BP",3,0,0,1,1
"GO:0140499","negative regulation of mitotic spindle assembly checkpoint signaling","BP",3,0,0,1,1
"GO:0032240","negative regulation of nucleobase-containing compound transport","BP",3,0,0,1,1
"GO:0070433","negative regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway","BP",3,0,0,1,1
"GO:0070425","negative regulation of nucleotide-binding oligomerization domain containing signaling pathway","BP",3,0,0,1,1
"GO:1900138","negative regulation of phospholipase A2 activity","BP",3,0,0,1,1
"GO:0031393","negative regulation of prostaglandin biosynthetic process","BP",3,0,0,1,1
"GO:1903215","negative regulation of protein targeting to mitochondrion","BP",3,0,0,1,1
"GO:1904832","negative regulation of removal of superoxide radicals","BP",3,0,0,1,1
"GO:0090233","negative regulation of spindle checkpoint","BP",3,0,0,1,1
"GO:1901670","negative regulation of superoxide dismutase activity","BP",3,0,0,1,1
"GO:0060633","negative regulation of transcription initiation from RNA polymerase II promoter","BP",3,0,0,1,1
"GO:0010897","negative regulation of triglyceride catabolic process","BP",3,0,0,1,1
"GO:0010916","negative regulation of very-low-density lipoprotein particle clearance","BP",3,0,0,1,1
"GO:0021682","nerve maturation","BP",3,0,0,1,1
"GO:0098943","neurotransmitter receptor transport, postsynaptic endosome to lysosome","BP",3,0,0,1,1
"GO:0006295","nucleotide-excision repair, DNA incision, 3'-to lesion","BP",3,0,0,1,1
"GO:0060465","pharynx development","BP",3,0,0,1,1
"GO:0043324","pigment metabolic process involved in developmental pigmentation","BP",3,0,0,1,1
"GO:1901508","positive regulation of acylglycerol transport","BP",3,0,0,1,1
"GO:0032849","positive regulation of cellular pH reduction","BP",3,0,0,1,1
"GO:0046010","positive regulation of circadian sleep/wake cycle, non-REM sleep","BP",3,0,0,1,1
"GO:1904690","positive regulation of cytoplasmic translational initiation","BP",3,0,0,1,1
"GO:1902952","positive regulation of dendritic spine maintenance","BP",3,0,0,1,1
"GO:0032000","positive regulation of fatty acid beta-oxidation","BP",3,0,0,1,1
"GO:0072126","positive regulation of glomerular mesangial cell proliferation","BP",3,0,0,1,1
"GO:1904426","positive regulation of GTP binding","BP",3,0,0,1,1
"GO:1903595","positive regulation of histamine secretion by mast cell","BP",3,0,0,1,1
"GO:1900127","positive regulation of hyaluronan biosynthetic process","BP",3,0,0,1,1
"GO:0033091","positive regulation of immature T cell proliferation","BP",3,0,0,1,1
"GO:0033092","positive regulation of immature T cell proliferation in thymus","BP",3,0,0,1,1
"GO:0045726","positive regulation of integrin biosynthetic process","BP",3,0,0,1,1
"GO:0072300","positive regulation of metanephric glomerulus development","BP",3,0,0,1,1
"GO:0072216","positive regulation of metanephros development","BP",3,0,0,1,1
"GO:0032425","positive regulation of mismatch repair","BP",3,0,0,1,1
"GO:2000768","positive regulation of nephron tubule epithelial cell differentiation","BP",3,0,0,1,1
"GO:0033031","positive regulation of neutrophil apoptotic process","BP",3,0,0,1,1
"GO:1903997","positive regulation of non-membrane spanning protein tyrosine kinase activity","BP",3,0,0,1,1
"GO:0070434","positive regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway","BP",3,0,0,1,1
"GO:0060406","positive regulation of penile erection","BP",3,0,0,1,1
